"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f33162140647a9f82a3f648007d24b68~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c55ba69&x-expires=1749628800&x-signature=wyI1OtIC5V5z2hUsJ%2B4z64Fao7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7511878592139002667","1748995557","2025-06-04T00:05:57.000Z",,,,,"9","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","kawal sampai baju oren","6975539754940302337","rumijeda","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/86caa4fa347776635887f8aa5dd2df43~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ac9bd4af&x-expires=1749628800&x-signature=A1tHZRwigjYoA7ZZJZvsWUUNa5M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512101497104499464","1749047431","2025-06-04T14:30:31.000Z",,,,,"37","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut sampai tuntas biar tak ada lagi korbn korban lain nya","6980290858168828930","hurremsltna","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p19-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=074e05ae&x-expires=1749628800&x-signature=2dveTt6bJcSo%2FnTYS6DGKWe%2Bn8c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512238949992235784","1749079460","2025-06-04T23:24:20.000Z",,,,,"90","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","boikot Unila","7204093684491928577","user32700123097983","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bb31382d548f78337ae679b9c5b950a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=660e8ebd&x-expires=1749628800&x-signature=uhye8koqFVD5CtUNiaZLMfdktdU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512277664808583944","1749088451","2025-06-05T01:54:11.000Z",,,,,"7","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Yussy tuntas penjarakan smua yg terlibat","7064188100390650906","arkarkar67","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1636dc3e3510f15222ab26f7265321c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c2ead47&x-expires=1749628800&x-signature=lVPOAa54Yj9rxwXpw1%2F0PgZWzqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512248588538807061","1749081693","2025-06-05T00:01:33.000Z",,,,,"6","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ya Allah berilah keadilan","7389984664427332614","bintang52722","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7381619769462095877~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c28f2be0&x-expires=1749628800&x-signature=fOCQB63Q0HUwhJTokCu9GJ7G%2B%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512000716064572181","1749023970","2025-06-04T07:59:30.000Z",,,,,"11","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ya allah usut tuntas ja, gimana kl itu adalah anak kita😭😭😭","7375511709136962576","shasst0","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2326bfaeeb9d34ab7afc7e6537113595~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b0738d5&x-expires=1749628800&x-signature=imaPul8TYC%2FMazC0%2BTmc9WLRf6Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512250985088090898","1749082243","2025-06-05T00:10:43.000Z",,,,,"7","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ya ALLAH...padahal mas pratama adalah harapan bundanya utk bisa lindungi ibu dan adeknya....","7035232190360028187","hesty8569","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/645dd3d6de216784ca90bfaf17573ea9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08c26959&x-expires=1749628800&x-signature=jXU5%2BnkIezSF8i%2FLsjtlEM0ILDQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512692849973920530","1749185122","2025-06-06T04:45:22.000Z",,,,,"3","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","senior anj","7478260271392736274","ziyaaajaa31","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/26c1c8d2817c90a51c0fdd02de0eddd9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13516453&x-expires=1749628800&x-signature=EsBQL6jOJU5%2FwOHobZO03fqt6hg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512517556717912839","1749144307","2025-06-05T17:25:07.000Z",,,,,"2","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut smpe tuntas ..jgn smpe ada korban lg ...","6704605606160598017","enongkarsiti","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/98bcafe755735c885acae41b1ba69c5f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a83b72fa&x-expires=1749628800&x-signature=8Atjzi%2FvcM60RJVCWUi2ZPyto%2FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7513956233655436039","1749479273","2025-06-09T14:27:53.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","lagi dan lagi kasus junior di aniaya sang senior 😡","7114997659991573531","dealovadea707","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b19d908&x-expires=1749628800&x-signature=GG0nfKyOXdrvHwpx2CUHmJcMyVY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512498509011796754","1749139870","2025-06-05T16:11:10.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut tuntas","7135818312008958978","user7446128741868","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/b57695eeca044df74babc91a53ca29dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3748797&x-expires=1749628800&x-signature=XHNbU9opuwfpVktcAtV2ZNZhQbU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7513095376761783058","1749278838","2025-06-07T06:47:18.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut sampai tuntas","6951180861632168965","endasariishak","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7335895228068724738~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bbaf8e4&x-expires=1749628800&x-signature=oYyh1KXARChXvyU97rpdezWSgMo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7512704698508444434","1749187875","2025-06-06T05:31:15.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","semoga segera dapat keadilan nak 😭😭😭😭😭 sedih banget denger nya 😭😭😭😭","6855246917539529730","boelan78","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/38e94a7b6995903bec850849f7459041~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c8df2e0d&x-expires=1749628800&x-signature=FkWlE7K%2B312%2Bz%2Fi39UTMLlbz6Tk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512294261284029192","1749092315","2025-06-05T02:58:35.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","saya waktu anak masuk kuliah di wanti2 klo ada apa2 jangan takut ngomong sama ortu krn banyak kejadian2 yg tak di ingin kan, tapi alhamdulillah sampai di wisuda gk ada yg nama nya kekerasan atau buly","7398853309765927941","mimiurangsunda2","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/12531d871f7a52e651270d244c7ad80c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9c384107&x-expires=1749628800&x-signature=2ZBLE1AlirL1KMJ25cuch9mVxBk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512270129448534802","1749086696","2025-06-05T01:24:56.000Z",,,,,"3","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","intinya berani speak up and out Kl mmg sudah mengancam nyawa jgn diam saja😫","7054031425088029723","yuli_02amoy","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/072180862093d8c239aa2df773e4a4b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=16365b53&x-expires=1749628800&x-signature=x6R8QvrL0ELKUejAe4ZdsnYkPOg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512348044660540178","1749104842","2025-06-05T06:27:22.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","astaghfirullah..masih ada rasa senior dan sifat ?? ..jadi semena"" sm yunior","7111359171987047426","ugik1102","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bf84d2d49320e72c1662c13462bb1923~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d9465cb5&x-expires=1749628800&x-signature=EOsCx1dZrZiCtOVXIUsrPpCs%2Bqg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512127887543370514","1749053580","2025-06-04T16:13:00.000Z",,,,,"2","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","udh jls2 setragis itu kok bs pihak seniornya ngelak","7415952209408050181","loveanggrek03","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/36b8e5422fd9723be2b84e49fab688ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=845b6d5f&x-expires=1749628800&x-signature=fjpU3T0ZAGwQUGtpuD39KubgvaE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7511999694241121032","1749023735","2025-06-04T07:55:35.000Z",,,,,"2","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Ya ampun masih ada aja sih hari gini masih ada kekerasan","7287524271215428613","ordinari29","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/38d484f302ecf40606f0d9b871720079~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c46d4bb2&x-expires=1749628800&x-signature=v%2F6HoDHKv27bA0jzxN2zXUgGeYM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512734926221148945","1749194922","2025-06-06T07:28:42.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut sampe tuntas. msh aj ada kekerasan yg kyk gini. kasihan siswa nya.","7164727340294145026","sarmilaa_z","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22d280df6691d28bad6a8a6997581197~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d5d5b233&x-expires=1749628800&x-signature=Zt0jw7JRvS6agIiE27s%2By6PHcNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513112935788659473","1749282933","2025-06-07T07:55:33.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","bukan diduga lagi...emang kejadian dan diancam senior.","7310985329958224901","pragmatic.political","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7393277170627543045~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cecb2abe&x-expires=1749628800&x-signature=v6MCknJv%2FhmMMJIa9LXBEbLlrx8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512636403839959815","1749171979","2025-06-06T01:06:19.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","kandangin semua yg terlibat","7331630523401421829","nia.calem","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/1f1dde8b45adfed6de40e662d47011d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=12d5a908&x-expires=1749628800&x-signature=tdxD5ImK8S9Qs6vPiI%2BT9ELBMI8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512466749183427344","1749132476","2025-06-05T14:07:56.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","hukuman macam apa itu membersihkan embung🤦🤦","6695731367131710466","nisa_aniesya.0808","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://platform-lookaside.fbsbx.com/platform/profilepic/?asid=144513448052904&height=240&width=240&ext=1648374973&hash=AeTwMMZlKKa0D542G8c","7513451443530433288","1749361742","2025-06-08T05:49:02.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut aja Bu jngan di biarkan kebiasaan biar kapok","7068583568801317915","etzat","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/02dac5ba2a789ab433c553bc8e9f5fee~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d17bb6e9&x-expires=1749628800&x-signature=1k%2Fog3myYaH1lJg5yI3htbMQx5Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512618293657305874","1749167773","2025-06-05T23:56:13.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","masih ada lg gk ya yg mau dftr kuliah disitu","7380645545931817990","c4h.m.3d4n","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/66d58788f0e639cec3cb63063c8a3624~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d147d949&x-expires=1749628800&x-signature=2vEnJegPOCDp5xjAKOrFlDcV5e8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512688016294609671","1749183996","2025-06-06T04:26:36.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut dan proses kasian kli semoga pratama khusnul khotimah","7332735075790373895","linda.wati5517","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329099021581025287~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=47c8919d&x-expires=1749628800&x-signature=IG5LJa5EodV%2B2IfQM%2BuvfSrpxWs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512179599515730705","1749065629","2025-06-04T19:33:49.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","sediih, kenapa kelerasan oleh senior emang sehebat apa seniornya,, terlalu banget.","6546922166066266124","berthaedwar89","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7343686183581319174~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dfa4f3c8&x-expires=1749628800&x-signature=x89XJQmOff4D0%2BxbNH3JJsH%2BKYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513658877322265365","1749410042","2025-06-08T19:14:02.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Kayak istilah ospek dahulu ,kirain sudah ditiadakan itu karena sering menelan korban ,..","6912942721200129025","nur658878","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fb562c2eb94a81838d38e99d0951a225~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fcf6ec3f&x-expires=1749628800&x-signature=RSJnPSGpJufghYixRNcMng51wfU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512561183104058120","1749154470","2025-06-05T20:14:30.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","ya tuhan sedih sekali denger cerita ibunya semoga keadilan bisa diteggakan","7446604817038214150","ganika.prameswari","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/affba6d43aa4d10487eebd2e30c830f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d75f4772&x-expires=1749628800&x-signature=2i2GCXW3Fpg3ofkNPMUmw9ZPsyc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512655542381822738","1749176432","2025-06-06T02:20:32.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","koq masih ada lg kejadian spt ini?
kurang pengawasan.","7435570672829514770","mariadi.adi7","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/021b66a7f1a70138904d168ccd5b66ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fddf9cb1&x-expires=1749628800&x-signature=3XL8GMlUIL2Nw%2FdV1%2B%2BZhRConQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513892183506699015","1749464359","2025-06-09T10:19:19.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","mana ini temen2 nya yg jadi saksiii","6943811392391250946","_andromedaa1","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/65fff728ed040fbace03dc211cd2b89a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5a1db499&x-expires=1749628800&x-signature=MGcYhESyrJHwZ8r6DCRVzMqWSBk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512646045252240146","1749174223","2025-06-06T01:43:43.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut sampai tuntas...mencoreng nama fakultas Unila Lampung","7042726426273121285","papahparis","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7211410428537569307~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2526a663&x-expires=1749628800&x-signature=qDd8iVzcKsnei1aURTRNgPosJDw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512487340146164488","1749137270","2025-06-05T15:27:50.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","lapor kepolisi bu🥺","7211319424954893338","asbasyamasba","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f23dde1933cc87365398dba02cff3550~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4d706f58&x-expires=1749628800&x-signature=wiJ0HwDIKGEogaC6a%2BnKoWZojr8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513522229762786066","1749378221","2025-06-08T10:23:41.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Turut Berduka,teramat Dalm.","7372496118318466054","ketrin8106","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7233248445463527450~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=29264ca1&x-expires=1749628800&x-signature=kWl6BgVAh%2BHoiLmWnP7jLZXRay0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513745833369289493","1749430298","2025-06-09T00:51:38.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut terus sampai setuntas2 nya","7233248044664718338","jahrahsaja4","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d5981d6913e1056f965401872fb8f2ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=67cd4577&x-expires=1749628800&x-signature=ilGhathbegAqpE36aZyRiZrPa4Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512387865197773576","1749114110","2025-06-05T09:01:50.000Z",,,,,"1","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","usut sampai tuntas","7391053852429452305","rosseclamittegoddess","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7276051687306067974~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=23b05459&x-expires=1749628800&x-signature=wTQyRg0AXWqGg3ryvrr60th%2FFuQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512498956636177169","1749139979","2025-06-05T16:12:59.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","🤨😐 kalo udah kejadian nga ada yg mau ngaku","6965681416655602689","fitria.catya","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/97dfea2a93d36e9f45f1206a2a35597f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a803d4db&x-expires=1749628800&x-signature=2i0K7rkd3Hvwol1ZlFrLYeHpPCE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513083219433931536","1749276016","2025-06-07T06:00:16.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","kuliah sekarang taruhannya nyawa ya?","7493117079027188753","arsa_sukagevril","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/12a90a3ccafd6b13f858fc04a7132da9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=261490d9&x-expires=1749628800&x-signature=ylVYnHxcicrJlKFAkxCTaeLqiPM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7513532273909023506","1749380721","2025-06-08T11:05:21.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Astaghfirullah 😭
innalilahi wa Innailaihi Raji'un 😭","7175164058403456027","user924988201023577","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4e47f80a35b7eb3e25e07c5039f09f41~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2c246997&x-expires=1749628800&x-signature=un6zLxHqbSje%2BBu1a4tDcSiL8bY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512247360237257480","1749081406","2025-06-04T23:56:46.000Z",,,,,"2","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","Al Fatehah u almarhum","7465773237486863377","ceu.ceu33","https://www.tiktok.com/@kumparan/video/7511876403818712376"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1971b05d3129a435f94af28a4113c778~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=64506cbe&x-expires=1749628800&x-signature=QZn%2Fm9gwA2IsCEaz8%2Bd9XLzLs1c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7512490693965906704","1749138050","2025-06-05T15:40:50.000Z",,,,,"0","https://vt.tiktok.com/ZSkPusC2k/","false",,"false",,"0","https://vt.tiktok.com/ZSkPusC2k/","kekerasan lagi ,,mau JD apa generasi penerus","6563101692450799618","iin_woaini","https://www.tiktok.com/@kumparan/video/7511876403818712376"
